               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 144,            0.022826,           0.0098839,           0.0016407,             0.94832,             0.90559,             0.97155,             0.69404,            0.018025,           0.0039043,          0.00075031,            0.005281,            0.005281,            0.005281
                 145,            0.019868,           0.0093129,           0.0016862,             0.94868,             0.94197,             0.97716,              0.7123,             0.01879,           0.0037614,          0.00082162,            0.005248,            0.005248,            0.005248
                 146,             0.02104,           0.0091585,           0.0014986,             0.96052,             0.95507,             0.97351,             0.72515,            0.018702,           0.0036777,          0.00080648,            0.005215,            0.005215,            0.005215
                 147,            0.022025,           0.0095848,           0.0018607,             0.93257,             0.94964,             0.97244,             0.70616,            0.018218,           0.0037059,          0.00066828,            0.005182,            0.005182,            0.005182
                 148,            0.020463,           0.0090498,           0.0013392,             0.96495,             0.94317,             0.97867,              0.7258,            0.019167,           0.0037537,           0.0007405,            0.005149,            0.005149,            0.005149
                 149,            0.022017,           0.0097727,           0.0018267,             0.96444,             0.92037,             0.97259,             0.72636,             0.01765,           0.0037306,          0.00065149,            0.005116,            0.005116,            0.005116
                 150,             0.01929,           0.0089234,           0.0010516,               0.956,             0.95288,             0.97383,             0.76157,            0.017251,           0.0035375,          0.00056235,            0.005083,            0.005083,            0.005083
                 151,             0.02145,           0.0089624,            0.001745,             0.96694,             0.93097,              0.9711,             0.75066,            0.016601,           0.0035655,          0.00052085,             0.00505,             0.00505,             0.00505
                 152,            0.021121,           0.0093646,           0.0022554,             0.97611,             0.94121,             0.97436,             0.75706,            0.016967,           0.0034971,          0.00047035,            0.005017,            0.005017,            0.005017
                 153,            0.020932,           0.0087617,           0.0018883,             0.93603,             0.95098,             0.97318,             0.73285,            0.017296,           0.0035492,          0.00062429,            0.004984,            0.004984,            0.004984
                 154,            0.021729,           0.0086196,           0.0019524,             0.93102,             0.94057,             0.97052,             0.72993,            0.017278,           0.0036219,          0.00067734,            0.004951,            0.004951,            0.004951
                 155,            0.022581,           0.0090856,           0.0022877,             0.92632,             0.93977,              0.9678,             0.73745,            0.017327,           0.0036715,           0.0009732,            0.004918,            0.004918,            0.004918
                 156,            0.020076,           0.0092424,            0.001223,             0.93834,             0.92313,             0.96887,             0.73354,            0.017347,           0.0036073,           0.0011356,            0.004885,            0.004885,            0.004885
                 157,            0.020942,           0.0093029,           0.0029376,             0.96565,             0.90004,             0.95515,             0.72579,            0.017849,           0.0036645,           0.0010675,            0.004852,            0.004852,            0.004852
