               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.071668,            0.046332,             0.02126,            0.001859,             0.54945,            0.051688,           0.0095632,            0.071976,            0.011513,            0.017169,            0.007954,            0.007954,            0.007954
                  64,             0.07203,            0.044085,            0.019945,            0.009161,             0.21978,            0.080829,            0.017065,            0.068299,            0.012106,            0.016568,            0.007921,            0.007921,            0.007921
                  65,            0.073574,            0.044509,            0.021216,            0.041394,            0.076923,            0.077151,            0.012915,            0.069961,            0.012732,            0.014201,            0.007888,            0.007888,            0.007888
                  66,            0.070563,            0.046165,            0.020434,             0.56209,            0.038462,            0.052058,           0.0083053,            0.069489,            0.014744,            0.013524,            0.007855,            0.007855,            0.007855
                  67,            0.071511,            0.044663,            0.020389,           0.0020701,             0.47802,            0.012362,           0.0022283,              0.0734,            0.024157,            0.017932,            0.007822,            0.007822,            0.007822
                  68,            0.068422,            0.045138,            0.019441,             0.62965,            0.076923,             0.04611,             0.01057,            0.067939,            0.021707,            0.015465,            0.007789,            0.007789,            0.007789
                  69,            0.069149,             0.04821,            0.019342,            0.097317,             0.14835,            0.047418,            0.008027,            0.070824,            0.024885,            0.016936,            0.007756,            0.007756,            0.007756
                  70,            0.067369,            0.046431,            0.018466,            0.060836,             0.11538,            0.035439,           0.0086116,            0.069553,            0.021678,            0.013187,            0.007723,            0.007723,            0.007723
                  71,            0.069758,            0.043442,             0.01921,             0.70679,            0.038462,            0.054321,            0.016841,            0.064618,            0.021613,            0.012035,             0.00769,             0.00769,             0.00769
                  72,            0.067192,            0.045684,             0.01978,            0.055781,            0.076923,            0.046448,            0.011063,            0.062525,            0.020137,            0.013019,            0.007657,            0.007657,            0.007657
                  73,            0.067727,            0.048059,            0.018098,             0.03482,             0.21978,            0.015397,           0.0037844,            0.070668,            0.045217,            0.018896,            0.007624,            0.007624,            0.007624
                  74,            0.067502,            0.044175,            0.018925,             0.01928,            0.071429,            0.021157,           0.0027092,            0.070613,            0.041111,            0.015332,            0.007591,            0.007591,            0.007591
                  75,            0.065123,            0.044907,            0.016376,            0.010891,             0.14835,           0.0080844,           0.0018947,            0.071514,            0.031981,            0.013866,            0.007558,            0.007558,            0.007558
                  76,            0.066645,            0.045272,            0.018286,            0.029933,             0.19231,             0.02193,           0.0048733,            0.067051,            0.020766,            0.013982,            0.007525,            0.007525,            0.007525
                  77,             0.06594,            0.046002,            0.017673,            0.006441,             0.26374,           0.0049526,           0.0012783,            0.073538,            0.030297,            0.019196,            0.007492,            0.007492,            0.007492
                  78,            0.064373,            0.046128,             0.01727,            0.016884,             0.14835,            0.013532,           0.0030331,             0.07041,            0.038491,             0.01371,            0.007459,            0.007459,            0.007459
                  79,            0.064473,            0.045247,            0.018515,             0.60256,             0.11538,            0.043034,           0.0097432,            0.061194,            0.023439,            0.014262,            0.007426,            0.007426,            0.007426
                  80,            0.063671,            0.045494,             0.01891,             0.58581,             0.15385,            0.037087,           0.0095698,            0.058728,            0.023967,             0.01366,            0.007393,            0.007393,            0.007393
                  81,            0.063145,              0.0413,            0.016982,             0.54887,            0.076923,            0.023959,           0.0053242,            0.061207,            0.025694,            0.013975,             0.00736,             0.00736,             0.00736
                  82,            0.064328,            0.044673,            0.016742,              0.6855,            0.076923,            0.069835,             0.01347,            0.060872,            0.022802,            0.010788,            0.007327,            0.007327,            0.007327
                  83,            0.062971,            0.042125,            0.017547,             0.59873,             0.11538,            0.084544,             0.02564,            0.057818,            0.022562,           0.0087074,            0.007294,            0.007294,            0.007294
                  84,            0.061569,            0.045393,            0.018079,             0.56069,            0.038462,            0.026339,           0.0058867,            0.065411,            0.024904,           0.0094414,            0.007261,            0.007261,            0.007261
                  85,            0.062831,            0.043696,            0.017386,             0.82292,            0.038462,             0.05628,            0.019465,            0.062085,            0.021822,           0.0074257,            0.007228,            0.007228,            0.007228
                  86,            0.062003,            0.045315,            0.016363,           0.0083146,            0.038462,           0.0060395,           0.0016355,            0.067927,            0.033957,            0.011443,            0.007195,            0.007195,            0.007195
                  87,            0.060152,            0.045693,            0.016684,             0.72101,            0.038462,             0.05238,            0.010252,            0.062341,            0.034546,           0.0062073,            0.007162,            0.007162,            0.007162
                  88,            0.060793,            0.043959,            0.016239,             0.52968,            0.076923,            0.018309,           0.0044467,            0.067666,            0.034066,           0.0092377,            0.007129,            0.007129,            0.007129
                  89,            0.061279,            0.044006,            0.017979,            0.040791,             0.19231,            0.037913,            0.010864,            0.073145,              0.0452,            0.013855,            0.007096,            0.007096,            0.007096
                  90,            0.059095,            0.043114,             0.01667,             0.88722,            0.038462,            0.055314,            0.019112,            0.066168,            0.029148,           0.0087616,            0.007063,            0.007063,            0.007063
                  91,            0.060554,            0.043084,            0.015978,             0.30806,             0.11538,             0.15615,            0.027688,            0.057956,            0.026515,           0.0075478,             0.00703,             0.00703,             0.00703
                  92,            0.058934,            0.046344,            0.015822,             0.15497,             0.11538,             0.12416,            0.021313,            0.059272,             0.02113,           0.0067245,            0.006997,            0.006997,            0.006997
                  93,            0.059323,            0.043057,            0.016355,             0.60655,             0.11538,            0.060732,            0.015957,             0.06079,            0.028485,           0.0086449,            0.006964,            0.006964,            0.006964
                  94,            0.059144,            0.042155,            0.015193,            0.010898,             0.23077,           0.0087791,           0.0021759,            0.083242,             0.11558,            0.018829,            0.006931,            0.006931,            0.006931
                  95,            0.057437,            0.042534,            0.014353,            0.043502,             0.37912,            0.040463,            0.011994,            0.077897,            0.087064,            0.012106,            0.006898,            0.006898,            0.006898
                  96,            0.057355,            0.043612,            0.015597,            0.045944,             0.52198,            0.041184,            0.014742,            0.073886,            0.065767,           0.0079407,            0.006865,            0.006865,            0.006865
                  97,            0.059271,            0.040729,             0.01535,             0.11632,             0.37912,            0.073764,            0.027112,            0.079036,             0.11288,            0.012939,            0.006832,            0.006832,            0.006832
                  98,            0.055791,            0.043771,            0.015267,            0.075148,             0.37912,            0.053238,            0.013805,            0.079042,             0.11898,            0.012827,            0.006799,            0.006799,            0.006799
                  99,            0.056654,            0.044285,            0.015013,             0.54451,             0.11538,            0.030004,           0.0061424,            0.065492,            0.063387,            0.018006,            0.006766,            0.006766,            0.006766
                 100,            0.055703,            0.042324,            0.014838,             0.03779,             0.45604,            0.031125,           0.0091856,            0.063805,             0.04391,            0.015658,            0.006733,            0.006733,            0.006733
                 101,            0.055301,            0.041821,            0.015484,            0.022009,             0.22527,            0.023208,            0.005621,            0.068209,            0.030246,            0.010621,              0.0067,              0.0067,              0.0067
                 102,            0.055262,            0.043372,            0.014153,            0.033753,             0.37363,             0.02415,           0.0060348,            0.072019,            0.055081,            0.013435,            0.006667,            0.006667,            0.006667
                 103,            0.055188,            0.039358,            0.015092,             0.75366,             0.15385,             0.17393,            0.052706,            0.051405,            0.021665,           0.0050138,            0.006634,            0.006634,            0.006634
                 104,            0.055024,            0.040759,            0.014012,           0.0038685,             0.48901,           0.0082024,           0.0021497,            0.074685,            0.078194,             0.01286,            0.006601,            0.006601,            0.006601
                 105,            0.054434,            0.043241,            0.013989,             0.79539,             0.15385,             0.16069,            0.056494,            0.049074,            0.019152,           0.0060394,            0.006568,            0.006568,            0.006568
                 106,            0.054243,            0.037953,            0.014348,             0.72875,             0.15385,             0.13592,            0.055991,            0.044967,            0.017909,            0.012212,            0.006535,            0.006535,            0.006535
                 107,            0.054337,            0.042319,            0.014421,             0.68108,             0.15385,            0.093941,            0.031174,            0.045385,            0.020898,            0.012506,            0.006502,            0.006502,            0.006502
                 108,            0.052989,            0.043333,            0.013178,           0.0062022,             0.34066,           0.0067168,            0.002082,            0.071939,             0.11753,           0.0098389,            0.006469,            0.006469,            0.006469
                 109,            0.053357,            0.041706,            0.013482,             0.53291,            0.076923,            0.022389,           0.0083243,            0.049848,            0.046922,           0.0062775,            0.006436,            0.006436,            0.006436
                 110,            0.054548,             0.04015,            0.016009,             0.93388,             0.15385,             0.20794,            0.099555,            0.041022,            0.017228,           0.0070518,            0.006403,            0.006403,            0.006403
                 111,             0.05047,            0.042098,            0.013379,            0.029503,             0.34066,            0.028454,           0.0065219,            0.064288,            0.045616,           0.0064941,             0.00637,             0.00637,             0.00637
                 112,            0.051445,             0.04068,             0.01296,             0.86977,             0.11538,             0.16933,            0.058531,            0.046761,            0.015898,           0.0035881,            0.006337,            0.006337,            0.006337
                 113,            0.053665,            0.043795,            0.012883,             0.76961,             0.11538,             0.12618,            0.032665,            0.049568,            0.018897,           0.0033583,            0.006304,            0.006304,            0.006304
                 114,            0.053639,            0.038451,            0.012165,             0.12372,             0.23077,             0.15361,            0.042753,            0.047001,            0.016391,           0.0044573,            0.006271,            0.006271,            0.006271
                 115,            0.050906,            0.041646,            0.012524,             0.79278,             0.15385,             0.20022,            0.091742,            0.046304,            0.017834,           0.0042753,            0.006238,            0.006238,            0.006238
                 116,            0.052032,            0.038531,            0.011608,            0.072926,             0.15385,            0.063023,            0.018516,            0.062195,             0.03283,           0.0049927,            0.006205,            0.006205,            0.006205
                 117,            0.052206,            0.039506,            0.012138,             0.76842,            0.076923,             0.10436,            0.043493,            0.049784,             0.03223,           0.0051823,            0.006172,            0.006172,            0.006172
                 118,            0.049669,            0.038853,            0.013619,            0.010044,             0.59341,           0.0096348,            0.003134,            0.064867,            0.058867,            0.011748,            0.006139,            0.006139,            0.006139
                 119,             0.05192,             0.04094,            0.014766,             0.86775,             0.15385,             0.18382,            0.082948,            0.047681,            0.021748,            0.010992,            0.006106,            0.006106,            0.006106
                 120,            0.050987,            0.040637,            0.012801,             0.64134,            0.038462,             0.03138,           0.0099851,            0.058046,             0.02377,           0.0072773,            0.006073,            0.006073,            0.006073
                 121,            0.049876,            0.039854,            0.011674,           0.0090659,             0.19231,            0.014159,           0.0038616,            0.074343,            0.031751,            0.011523,             0.00604,             0.00604,             0.00604
                 122,            0.050724,            0.040054,            0.011721,            0.048955,             0.11538,            0.037303,            0.010409,            0.053146,             0.01929,           0.0057163,            0.006007,            0.006007,            0.006007
                 123,            0.049312,              0.0385,            0.011641,            0.024937,             0.22527,            0.015115,           0.0045576,            0.070406,             0.03068,           0.0095825,            0.005974,            0.005974,            0.005974
                 124,            0.050486,            0.039818,            0.013622,             0.31166,             0.22527,              0.1682,            0.047662,            0.042793,            0.015013,           0.0068245,            0.005941,            0.005941,            0.005941
                 125,            0.049576,            0.040082,            0.010819,             0.65101,             0.15385,             0.12972,             0.04854,            0.044453,             0.01465,           0.0076558,            0.005908,            0.005908,            0.005908
                 126,            0.049815,            0.040608,            0.012417,             0.88614,             0.15385,             0.18063,            0.089026,            0.041688,            0.014469,           0.0058268,            0.005875,            0.005875,            0.005875
                 127,             0.05035,            0.039352,            0.011416,             0.64452,             0.15385,             0.09405,            0.041383,            0.049891,            0.014611,            0.006951,            0.005842,            0.005842,            0.005842
                 128,             0.04953,            0.037044,            0.011589,             0.72234,             0.19231,             0.19365,            0.066579,            0.046146,            0.013146,           0.0051084,            0.005809,            0.005809,            0.005809
                 129,            0.049145,            0.040047,            0.011624,             0.71471,             0.19231,             0.19237,            0.056397,            0.048773,            0.013779,           0.0040236,            0.005776,            0.005776,            0.005776
                 130,            0.048834,            0.037345,             0.01211,             0.75817,             0.15385,             0.22311,            0.068955,             0.04816,            0.011832,           0.0054858,            0.005743,            0.005743,            0.005743
                 131,            0.048195,            0.040409,            0.011278,             0.96553,             0.11538,             0.20624,            0.078436,            0.046034,            0.012947,           0.0048072,             0.00571,             0.00571,             0.00571
                 132,            0.048919,             0.03568,            0.011233,             0.96814,             0.11538,             0.19034,             0.10125,            0.045442,               0.014,           0.0046852,            0.005677,            0.005677,            0.005677
                 133,            0.049119,            0.037678,            0.011742,             0.29684,             0.34066,             0.26612,             0.09295,            0.045493,            0.014229,           0.0043743,            0.005644,            0.005644,            0.005644
                 134,            0.047309,            0.038025,            0.010756,             0.95504,             0.11538,             0.23532,            0.081858,            0.049846,            0.012393,            0.005676,            0.005611,            0.005611,            0.005611
                 135,            0.048015,            0.038954,            0.010479,             0.85752,             0.11538,             0.17138,            0.090914,            0.042064,            0.019139,           0.0098495,            0.005578,            0.005578,            0.005578
                 136,            0.046566,            0.037621,            0.011322,             0.17653,             0.25239,             0.27531,            0.097864,            0.043682,            0.011894,            0.004834,            0.005545,            0.005545,            0.005545
                 137,            0.046705,            0.038759,            0.010417,             0.19359,             0.19231,             0.20196,            0.087951,            0.042702,            0.012789,           0.0077965,            0.005512,            0.005512,            0.005512
                 138,            0.049039,            0.038377,            0.011047,             0.96238,             0.11538,             0.16696,            0.083842,            0.044759,            0.022502,           0.0054312,            0.005479,            0.005479,            0.005479
                 139,            0.046678,            0.039088,            0.011717,             0.92821,             0.11538,             0.22025,             0.11428,            0.042535,             0.01123,           0.0059099,            0.005446,            0.005446,            0.005446
                 140,            0.045473,            0.039403,           0.0090559,             0.25829,             0.19231,             0.21438,             0.08474,             0.04674,            0.011718,           0.0052797,            0.005413,            0.005413,            0.005413
                 141,            0.045857,            0.035617,            0.010256,             0.14052,             0.48901,             0.22172,             0.08997,             0.04418,            0.011215,           0.0072002,             0.00538,             0.00538,             0.00538
